alert_id,timestamp,source_rule,mitre_tactic,mitre_technique,inherent_severity,vendor_severity,asset_type,asset_criticality,alert_count_1h,alert_count_24h,has_ioc_match,user_privilege_level,time_since_last_alert,disposition,contextual_risk,burst_index,severity_gap,source_id,alert_type,detection_tool,detection_vendor,asset_id,asset_hostname,asset_ip,user_id,user_department,process_name,network_direction
019af411-4a77-785f-8000-000000000001,2026-02-17 08:36:11,RULE_038,Command and Control,T1095,3,3,iot,1,8,8,True,standard,223,false_positive,3,1.0,0,SRC_0020,anomaly,NDR,Palo Alto Networks,AST_0020,IOT-0020,172.22.181.205,user_0020,IT,bash,outbound
019af411-4a78-7860-8000-000000000001,2025-12-19 14:33:13.632708,RULE_020,Initial Access,T1078,2,3,workstation,2,4,7,False,standard,4175,false_positive,4,0.7739760316291208,-1,SRC_0054,anomaly,EDR,Splunk,AST_0054,WS-0054,172.18.203.221,user_0054,Operations,powershell.exe,inbound
019af411-4a79-7861-8000-000000000001,2026-01-17 09:40:23.677292,RULE_007,Lateral Movement,T1077,4,1,workstation,6,7,19,False,admin,317,escalated,24,0.6941346394792774,3,SRC_0038,anomaly,CloudTrail,Cisco,AST_0038,WS-0038,172.24.4.145,adm_0038,Operations,svchost.exe,lateral
019af411-4a7a-7862-8000-000000000001,2026-02-25 15:42:02,RULE_029,Collection,T1005,3,3,workstation,6,2,6,False,standard,4138,false_positive,18,0.5645750340535797,0,SRC_0141,anomaly,Firewall,SentinelOne,AST_0141,WS-0141,10.83.254.244,user_0141,IT,rundll32.exe,internal
019af411-4a7b-7863-8000-000000000001,2026-01-15 16:33:03,RULE_007,Reconnaissance,T1589,1,2,workstation,3,9,29,False,admin,106,false_positive,3,0.6769924925288455,-1,SRC_0234,signature_broad,IDS,SentinelOne,AST_0234,WS-0234,10.145.226.161,adm_0234,Engineering,ssh,inbound
019af411-4a7c-7864-8000-000000000001,2026-02-17 23:42:25.904476,RULE_007,Initial Access,T1078,2,5,server,7,8,14,False,standard,374,true_positive,14,0.8113677421644259,-3,SRC_0122,signature_broad,Firewall,Splunk,AST_0122,SRV-0122,172.26.233.201,user_0122,Engineering,svchost.exe,inbound
019af411-4a7d-7865-8000-000000000001,2026-01-30 10:48:39.411613,RULE_002,Reconnaissance,T1590,1,3,workstation,6,13,24,False,standard,135,false_positive,6,0.8198692565977803,-2,SRC_0066,signature_broad,SIEM,Splunk,AST_0066,WS-0066,192.168.71.195,user_0066,Operations,wmic.exe,inbound
019af411-4a7e-7866-8000-000000000001,2026-02-04 03:34:22.805576,RULE_019,Impact,T1489,4,1,workstation,6,1,1,False,standard,2709,escalated,24,1.0,3,SRC_0040,behavioral,SIEM,CrowdStrike,AST_0040,WS-0040,172.25.173.206,user_0040,Finance,cmd.exe,internal
019af411-4a7f-7867-8000-000000000001,2025-12-24 12:33:39,RULE_029,Defense Evasion,T1036,3,4,server,8,3,4,False,standard,785,false_positive,24,0.8613531161467861,-1,SRC_0007,anomaly,Email Gateway,Palo Alto Networks,AST_0007,SRV-0007,10.100.186.111,user_0007,Finance,bash,internal
019af411-4a80-7868-8000-000000000001,2026-01-07 10:46:45,RULE_010,Collection,T1039,3,4,workstation,5,8,16,False,service_account,553,false_positive,15,0.7755238700769802,-1,SRC_0097,anomaly,SIEM,CrowdStrike,AST_0097,WS-0097,192.168.250.24,svc_0097,HR,wmic.exe,internal
019af411-4a81-7869-8000-000000000001,2026-01-16 11:37:17,RULE_038,Reconnaissance,T1590,1,2,iot,1,11,22,False,standard,832,false_positive,1,0.7925087653372185,-1,SRC_0020,anomaly,NDR,Palo Alto Networks,AST_0020,IOT-0020,172.22.181.205,user_0020,IT,rundll32.exe,inbound
019af411-4a82-786a-8000-000000000001,2025-12-06 13:08:04,RULE_008,Persistence,T1543,2,2,cloud_vm,8,5,14,False,standard,278,false_positive,16,0.6616418958920284,0,SRC_0075,anomaly,NDR,Palo Alto Networks,AST_0075,VM-0075,172.27.33.141,user_0075,HR,cmd.exe,internal
019af411-4a83-786b-8000-000000000001,2026-01-19 22:16:14.979887,RULE_043,Reconnaissance,T1595,1,1,domain_controller,8,3,15,False,standard,254,false_positive,8,0.5,0,SRC_0113,anomaly,Firewall,Cisco,AST_0113,DC-0113,172.28.221.48,user_0113,Operations,rundll32.exe,inbound
019af411-4a84-786c-8000-000000000001,2026-02-15 21:30:43.172942,RULE_024,Impact,T1499,4,3,server,7,1,6,False,standard,4103,true_positive,28,0.3562071871080222,1,SRC_0053,anomaly,EDR,CrowdStrike,AST_0053,SRV-0053,172.17.112.102,user_0053,HR,python.exe,internal
019af411-4a85-786d-8000-000000000001,2026-01-15 11:04:16,RULE_007,Defense Evasion,T1562,3,4,workstation,6,11,11,False,admin,766,false_positive,18,1.0,-1,SRC_0038,signature_broad,CloudTrail,Cisco,AST_0038,WS-0038,172.24.4.145,adm_0038,Operations,bash,internal
019af411-4a86-786e-8000-000000000001,2026-01-22 19:43:48.745437,RULE_016,Exfiltration,T1030,4,1,cloud_vm,7,0,3,False,service_account,3184,true_positive,28,0.0,3,SRC_0184,behavioral,Email Gateway,CrowdStrike,AST_0184,VM-0184,172.26.120.1,svc_0184,Finance,python.exe,outbound
019af411-4a87-786f-8000-000000000001,2025-12-06 12:51:15,RULE_038,Reconnaissance,T1595,1,2,workstation,6,6,26,False,admin,83,false_positive,6,0.5904145830538073,-1,SRC_0100,anomaly,CloudTrail,CrowdStrike,AST_0100,WS-0100,10.141.96.240,adm_0100,Operations,ssh,inbound
019af411-4a88-7870-8000-000000000001,2025-12-17 11:13:51,RULE_024,Reconnaissance,T1589,1,3,server,6,3,22,False,service_account,307,false_positive,6,0.4421294589150075,-2,SRC_0011,anomaly,Firewall,Cisco,AST_0011,SRV-0011,192.168.162.244,svc_0011,Security,python.exe,inbound
019af411-4a89-7871-8000-000000000001,2025-12-14 12:56:10.480943,RULE_038,Persistence,T1037,2,5,workstation,6,4,15,True,admin,4031,true_positive,12,0.5804820237218405,-3,SRC_0100,anomaly,CloudTrail,CrowdStrike,AST_0100,WS-0100,10.141.96.240,adm_0100,Operations,rundll32.exe,internal
019af411-4a8a-7872-8000-000000000001,2026-01-22 09:25:19,RULE_043,Reconnaissance,T1590,1,1,server,6,1,21,False,standard,1117,false_positive,6,0.2242438242175754,0,SRC_0209,anomaly,Firewall,SentinelOne,AST_0209,SRV-0209,172.22.18.142,user_0209,IT,svchost.exe,inbound
019af411-4a8b-7873-8000-000000000001,2026-01-11 17:35:07,RULE_009,Reconnaissance,T1595,1,4,workstation,3,11,21,False,standard,183,false_positive,3,0.8039057008383146,-3,SRC_0199,signature_broad,Firewall,Palo Alto Networks,AST_0199,WS-0199,192.168.154.126,user_0199,HR,wmic.exe,inbound
019af411-4a8c-7874-8000-000000000001,2026-01-14 08:55:08.784872,RULE_007,Lateral Movement,T1021,4,4,cloud_vm,6,7,11,False,admin,1176,escalated,24,0.8368288369533894,0,SRC_0161,anomaly,NDR,Microsoft,AST_0161,VM-0161,10.222.80.14,adm_0161,Finance,powershell.exe,lateral
019af411-4a8d-7875-8000-000000000001,2025-12-15 14:44:58.094650,RULE_019,Collection,T1005,3,3,workstation,5,1,6,False,standard,916,escalated,15,0.3562071871080222,0,SRC_0005,anomaly,CloudTrail,Cisco,AST_0005,WS-0005,192.168.127.69,user_0005,Engineering,svchost.exe,internal
019af411-4a8e-7876-8000-000000000001,2026-01-12 17:20:26.417744,RULE_007,Command and Control,T1071,3,4,workstation,6,6,14,False,admin,365,escalated,18,0.7185650207899779,-1,SRC_0038,anomaly,CloudTrail,Cisco,AST_0038,WS-0038,172.24.4.145,adm_0038,Operations,wmic.exe,outbound
019af411-4a8f-7877-8000-000000000001,2026-02-08 02:05:00.995200,RULE_045,Impact,T1499,4,3,server,6,1,4,True,standard,552,true_positive,24,0.43067655807339306,1,SRC_0233,anomaly,Email Gateway,Cisco,AST_0233,SRV-0233,192.168.128.241,user_0233,Operations,python.exe,internal
019af411-4a90-7878-8000-000000000001,2026-02-20 09:28:52.049710,RULE_016,Reconnaissance,T1590,1,5,cloud_vm,7,5,11,True,service_account,1847,true_positive,7,0.7210570543488701,-4,SRC_0184,anomaly,Email Gateway,CrowdStrike,AST_0184,VM-0184,172.26.120.1,svc_0184,Finance,curl.exe,inbound
019af411-4a91-7879-8000-000000000001,2026-01-29 09:03:43,RULE_033,Defense Evasion,T1070,3,1,server,5,5,13,False,standard,586,false_positive,15,0.6789391989029928,2,SRC_0049,anomaly,Firewall,Palo Alto Networks,AST_0049,SRV-0049,192.168.30.151,user_0049,HR,ssh,internal
019af411-4a92-787a-8000-000000000001,2026-01-01 13:23:38,RULE_024,Defense Evasion,T1562,3,4,server,7,3,8,False,standard,1503,false_positive,21,0.6309297535714574,-1,SRC_0053,anomaly,EDR,CrowdStrike,AST_0053,SRV-0053,172.17.112.102,user_0053,HR,svchost.exe,internal
019af411-4a93-787b-8000-000000000001,2026-02-20 08:49:27,RULE_028,Reconnaissance,T1595,1,2,iot,1,7,22,False,standard,568,false_positive,1,0.6631941883725112,-1,SRC_0101,anomaly,Firewall,Palo Alto Networks,AST_0101,IOT-0101,10.71.148.60,user_0101,Operations,svchost.exe,inbound
019af411-4a94-787c-8000-000000000001,2025-12-30 08:18:52,RULE_025,Reconnaissance,T1590,1,3,domain_controller,9,3,25,False,standard,384,false_positive,9,0.4254921071067263,-2,SRC_0088,anomaly,NDR,Microsoft,AST_0088,DC-0088,172.22.126.72,user_0088,HR,cmd.exe,inbound
019af411-4a95-787d-8000-000000000001,2026-01-01 00:50:30.294448,RULE_008,Execution,T1047,2,1,cloud_vm,8,8,10,False,standard,477,false_positive,16,0.9163138199826525,1,SRC_0075,anomaly,NDR,Palo Alto Networks,AST_0075,VM-0075,172.27.33.141,user_0075,HR,rundll32.exe,internal
019af411-4a96-787e-8000-000000000001,2026-01-16 09:31:33.742417,RULE_025,Lateral Movement,T1091,4,4,domain_controller,9,3,9,False,standard,1479,true_positive,36,0.6020599913279623,0,SRC_0088,anomaly,NDR,Microsoft,AST_0088,DC-0088,172.22.126.72,user_0088,HR,rundll32.exe,lateral
019af411-4a97-787f-8000-000000000001,2025-12-14 11:45:11.493736,RULE_045,Exfiltration,T1041,4,3,server,6,3,10,False,standard,1181,true_positive,24,0.5781296526357756,1,SRC_0160,anomaly,EDR,Palo Alto Networks,AST_0160,SRV-0160,172.16.163.67,user_0160,Finance,bash,outbound
019af411-4a98-7880-8000-000000000001,2026-01-04 13:22:47,RULE_043,Persistence,T1037,2,4,server,5,5,14,False,service_account,1026,false_positive,10,0.6616418958920284,-2,SRC_0194,anomaly,Email Gateway,Microsoft,AST_0194,SRV-0194,172.26.196.108,svc_0194,HR,powershell.exe,internal
019af411-4a99-7881-8000-000000000001,2026-01-01 14:34:43,RULE_020,Discovery,T1046,1,2,cloud_vm,8,6,18,False,service_account,172,false_positive,8,0.6608763716360639,-1,SRC_0014,anomaly,Email Gateway,Cisco,AST_0014,VM-0014,172.31.14.100,svc_0014,IT,svchost.exe,lateral
019af411-4a9a-7882-8000-000000000001,2026-01-29 20:38:14.119666,RULE_025,Reconnaissance,T1595,1,5,domain_controller,9,8,21,False,standard,539,true_positive,9,0.7108361048063275,-4,SRC_0088,anomaly,NDR,Microsoft,AST_0088,DC-0088,172.22.126.72,user_0088,HR,python.exe,inbound
019af411-4a9b-7883-8000-000000000001,2025-12-12 12:15:28,RULE_007,Credential Access,T1110,3,2,cloud_vm,6,6,19,False,service_account,386,false_positive,18,0.6495607655709434,1,SRC_0147,anomaly,CloudTrail,Splunk,AST_0147,VM-0147,10.149.133.218,svc_0147,IT,curl.exe,lateral
019af411-4a9c-7884-8000-000000000001,2025-12-31 14:57:02.254376,RULE_035,Command and Control,T1095,3,3,workstation,6,1,12,False,standard,1241,true_positive,18,0.27023815442731974,0,SRC_0242,anomaly,EDR,CrowdStrike,AST_0242,WS-0242,192.168.173.239,user_0242,Operations,wmic.exe,outbound
019af411-4a9d-7885-8000-000000000001,2026-01-17 11:43:48.968717,RULE_033,Lateral Movement,T1550,4,4,server,5,2,9,False,standard,135,escalated,20,0.47712125471966244,0,SRC_0049,anomaly,Firewall,Palo Alto Networks,AST_0049,SRV-0049,192.168.30.151,user_0049,HR,ssh,lateral
019af411-4a9e-7886-8000-000000000001,2026-01-11 13:33:30,RULE_047,Execution,T1203,2,4,server,6,4,17,False,admin,1015,false_positive,12,0.5568273036287807,-2,SRC_0218,anomaly,IDS,Cisco,AST_0218,SRV-0218,10.60.3.97,adm_0218,Operations,cmd.exe,internal
019af411-4a9f-7887-8000-000000000001,2026-02-22 16:36:42,RULE_008,Reconnaissance,T1590,1,3,cloud_vm,8,8,20,False,standard,213,false_positive,8,0.7216976134290604,-2,SRC_0075,signature_broad,NDR,Palo Alto Networks,AST_0075,VM-0075,172.27.33.141,user_0075,HR,ssh,inbound
019af411-4aa0-7888-8000-000000000001,2026-03-01 17:02:53,RULE_050,Discovery,T1087,1,3,workstation,3,7,17,False,standard,151,false_positive,3,0.7194373997043944,-2,SRC_0163,anomaly,SIEM,Palo Alto Networks,AST_0163,WS-0163,172.18.198.48,user_0163,IT,python.exe,lateral
019af411-4aa1-7889-8000-000000000001,2025-12-25 13:29:36,RULE_008,Execution,T1059,2,2,cloud_vm,8,8,23,False,standard,1171,false_positive,16,0.6913742480868107,0,SRC_0075,signature_broad,NDR,Palo Alto Networks,AST_0075,VM-0075,172.27.33.141,user_0075,HR,rundll32.exe,internal
019af411-4aa2-788a-8000-000000000001,2026-01-14 14:53:17.389631,RULE_010,Privilege Escalation,T1134,3,1,domain_controller,9,4,11,False,standard,1658,escalated,27,0.647685462377997,2,SRC_0044,anomaly,IDS,Microsoft,AST_0044,DC-0044,192.168.10.13,user_0044,IT,cmd.exe,internal
019af411-4aa3-788b-8000-000000000001,2026-01-05 03:42:48.829469,RULE_008,Reconnaissance,T1589,1,1,cloud_vm,8,9,22,False,standard,185,false_positive,8,0.7343611355735556,0,SRC_0075,signature_broad,NDR,Palo Alto Networks,AST_0075,VM-0075,172.27.33.141,user_0075,HR,cmd.exe,inbound
019af411-4aa4-788c-8000-000000000001,2026-03-02 14:40:37,RULE_038,Discovery,T1046,1,2,iot,1,8,27,False,standard,412,false_positive,1,0.6593906738397314,-1,SRC_0020,anomaly,NDR,Palo Alto Networks,AST_0020,IOT-0020,172.22.181.205,user_0020,IT,curl.exe,lateral
019af411-4aa5-788d-8000-000000000001,2026-01-12 10:02:55,RULE_011,Discovery,T1046,1,2,workstation,3,4,13,False,standard,139,false_positive,3,0.6098533345119623,-1,SRC_0114,anomaly,CloudTrail,Palo Alto Networks,AST_0114,WS-0114,10.2.157.114,user_0114,IT,powershell.exe,lateral
019af411-4aa6-788e-8000-000000000001,2026-02-21 12:06:19,RULE_040,Reconnaissance,T1592,1,1,server,6,2,12,False,standard,565,false_positive,6,0.42831734103139474,0,SRC_0110,anomaly,SIEM,Splunk,AST_0110,SRV-0110,172.18.16.24,user_0110,Security,bash,inbound
019af411-4aa7-788f-8000-000000000001,2025-12-20 08:48:25,RULE_027,Persistence,T1547,2,3,server,7,6,15,False,standard,121,false_positive,14,0.701838730514401,-1,SRC_0077,anomaly,CloudTrail,CrowdStrike,AST_0077,SRV-0077,10.93.66.111,user_0077,HR,powershell.exe,internal
019af411-4aa8-7890-8000-000000000001,2026-01-29 15:50:22.359747,RULE_041,Initial Access,T1133,2,5,domain_controller,9,8,16,True,standard,212,true_positive,18,0.7755238700769802,-3,SRC_0010,anomaly,Email Gateway,Cisco,AST_0010,DC-0010,172.31.204.63,user_0010,Engineering,curl.exe,inbound
019af411-4aa9-7891-8000-000000000001,2026-02-27 14:01:26,RULE_024,Reconnaissance,T1590,1,2,server,6,4,13,False,service_account,242,false_positive,6,0.6098533345119623,-1,SRC_0011,anomaly,Firewall,Cisco,AST_0011,SRV-0011,192.168.162.244,svc_0011,Security,bash,inbound
019af411-4aaa-7892-8000-000000000001,2026-01-06 08:30:17.015716,RULE_040,Command and Control,T1219,3,5,server,5,3,10,False,standard,2429,true_positive,15,0.5781296526357756,-2,SRC_0150,anomaly,EDR,CrowdStrike,AST_0150,SRV-0150,192.168.132.235,user_0150,Finance,python.exe,outbound
019af411-4aab-7893-8000-000000000001,2026-01-06 19:56:55.044292,RULE_014,Defense Evasion,T1070,3,3,server,7,0,2,False,standard,23426,true_positive,21,0.0,0,SRC_0104,behavioral,Firewall,CrowdStrike,AST_0104,SRV-0104,10.137.193.173,user_0104,HR,python.exe,internal
019af411-4aac-7894-8000-000000000001,2025-12-11 17:10:25,RULE_028,Initial Access,T1566,2,2,workstation,4,8,14,False,standard,622,false_positive,8,0.8113677421644259,0,SRC_0173,anomaly,NDR,Palo Alto Networks,AST_0173,WS-0173,192.168.55.124,user_0173,Finance,ssh,inbound
019af411-4aad-7895-8000-000000000001,2026-02-23 04:20:44.564272,RULE_046,Exfiltration,T1020,4,4,server,6,6,8,False,standard,412,false_positive,24,0.8856218745807111,0,SRC_0003,anomaly,SIEM,SentinelOne,AST_0003,SRV-0003,172.21.226.142,user_0003,Operations,bash,outbound
019af411-4aae-7896-8000-000000000001,2026-01-24 05:43:32.159873,RULE_040,Discovery,T1087,1,4,server,10,4,18,False,standard,767,false_positive,10,0.5466025697329024,-3,SRC_0121,anomaly,SIEM,Splunk,AST_0121,SRV-0121,192.168.113.115,user_0121,IT,svchost.exe,lateral
019af411-4aaf-7897-8000-000000000001,2026-02-13 17:01:53.436984,RULE_011,Collection,T1039,3,1,workstation,6,0,5,False,standard,45932,true_positive,18,0.0,2,SRC_0017,behavioral,Firewall,Cisco,AST_0017,WS-0017,192.168.13.238,user_0017,IT,rundll32.exe,internal
019af411-4ab0-7898-8000-000000000001,2026-01-27 10:43:33.286700,RULE_019,Privilege Escalation,T1068,3,1,workstation,6,1,3,False,standard,1154,escalated,18,0.5,2,SRC_0040,anomaly,SIEM,CrowdStrike,AST_0040,WS-0040,172.25.173.206,user_0040,Finance,cmd.exe,internal
019af411-4ab1-7899-8000-000000000001,2026-01-19 06:39:31.279802,RULE_033,Defense Evasion,T1562,3,3,cloud_vm,7,3,8,False,standard,3404,escalated,21,0.6309297535714574,0,SRC_0198,anomaly,IDS,Palo Alto Networks,AST_0198,VM-0198,10.188.100.199,user_0198,Operations,ssh,internal
019af411-4ab2-789a-8000-000000000001,2025-12-16 17:06:11,RULE_033,Discovery,T1046,1,2,server,9,10,15,False,standard,345,false_positive,9,0.8648579046593244,-1,SRC_0162,anomaly,NDR,Cisco,AST_0162,SRV-0162,10.184.1.110,user_0162,Finance,ssh,lateral
019af411-4ab3-789b-8000-000000000001,2025-12-28 09:19:33.080385,RULE_008,Collection,T1039,3,3,cloud_vm,8,3,16,False,standard,239,escalated,24,0.489301084236452,0,SRC_0075,anomaly,NDR,Palo Alto Networks,AST_0075,VM-0075,172.27.33.141,user_0075,HR,svchost.exe,internal
019af411-4ab4-789c-8000-000000000001,2026-02-28 16:03:30.196318,RULE_019,Privilege Escalation,T1134,3,2,workstation,5,3,4,False,admin,982,false_positive,15,0.8613531161467861,1,SRC_0238,anomaly,Firewall,CrowdStrike,AST_0238,WS-0238,10.164.9.39,adm_0238,Finance,rundll32.exe,internal
019af411-4ab5-789d-8000-000000000001,2026-02-11 14:22:08,RULE_025,Reconnaissance,T1589,1,4,domain_controller,9,6,18,False,standard,1635,false_positive,9,0.6608763716360639,-3,SRC_0088,anomaly,NDR,Microsoft,AST_0088,DC-0088,172.22.126.72,user_0088,HR,wmic.exe,inbound
019af411-4ab6-789e-8000-000000000001,2026-02-03 16:55:01,RULE_010,Reconnaissance,T1592,1,3,workstation,3,15,31,False,service_account,254,false_positive,3,0.7999999999999999,-2,SRC_0078,signature_broad,EDR,SentinelOne,AST_0078,WS-0078,192.168.155.158,svc_0078,HR,curl.exe,inbound
019af411-4ab7-789f-8000-000000000001,2026-03-04 14:08:50.850052,RULE_012,Defense Evasion,T1562,3,1,server,6,0,5,False,standard,16675,true_positive,18,0.0,2,SRC_0004,anomaly,CloudTrail,Splunk,AST_0004,SRV-0004,10.52.181.200,user_0004,HR,svchost.exe,internal
019af411-4ab8-78a0-8000-000000000001,2026-01-08 09:52:31,RULE_008,Reconnaissance,T1590,1,4,cloud_vm,8,11,22,False,standard,4,false_positive,8,0.7925087653372185,-3,SRC_0075,signature_broad,NDR,Palo Alto Networks,AST_0075,VM-0075,172.27.33.141,user_0075,HR,cmd.exe,inbound
019af411-4ab9-78a1-8000-000000000001,2026-02-25 05:51:42.076533,RULE_010,Credential Access,T1555,3,5,iot,4,2,17,True,standard,1620,true_positive,12,0.3800937667159343,-2,SRC_0093,anomaly,Firewall,Cisco,AST_0093,IOT-0093,192.168.172.203,user_0093,IT,powershell.exe,lateral
019af411-4aba-78a2-8000-000000000001,2026-01-09 15:21:51,RULE_025,Execution,T1203,2,3,workstation,5,6,15,False,standard,24,false_positive,10,0.701838730514401,-1,SRC_0091,anomaly,Email Gateway,CrowdStrike,AST_0091,WS-0091,192.168.118.137,user_0091,Operations,cmd.exe,internal
019af411-4abb-78a3-8000-000000000001,2025-12-11 22:27:57.470850,RULE_048,Lateral Movement,T1091,4,5,cloud_vm,6,3,9,False,standard,2759,true_positive,24,0.6020599913279623,-1,SRC_0249,anomaly,Email Gateway,Palo Alto Networks,AST_0249,VM-0249,192.168.109.97,user_0249,HR,curl.exe,lateral
019af411-4abc-78a4-8000-000000000001,2026-01-07 02:46:40.686929,RULE_012,Execution,T1106,2,5,server,6,1,4,True,standard,16,true_positive,12,0.43067655807339306,-3,SRC_0004,anomaly,CloudTrail,Splunk,AST_0004,SRV-0004,10.52.181.200,user_0004,HR,powershell.exe,internal
019af411-4abd-78a5-8000-000000000001,2026-01-12 16:53:53,RULE_043,Resource Development,T1585,1,3,server,5,13,20,False,service_account,385,false_positive,5,0.8668214419824227,-2,SRC_0047,anomaly,Firewall,Cisco,AST_0047,SRV-0047,172.20.33.33,svc_0047,IT,svchost.exe,internal
019af411-4abe-78a6-8000-000000000001,2025-12-10 10:45:48,RULE_007,Discovery,T1087,1,2,cloud_vm,6,12,29,False,service_account,78,false_positive,6,0.7541312866141433,-1,SRC_0147,signature_broad,CloudTrail,Splunk,AST_0147,VM-0147,10.149.133.218,svc_0147,IT,rundll32.exe,lateral
019af411-4abf-78a7-8000-000000000001,2026-01-21 13:33:43,RULE_008,Execution,T1047,2,4,cloud_vm,8,6,13,False,standard,276,false_positive,16,0.7373504649628064,-2,SRC_0143,anomaly,NDR,Palo Alto Networks,AST_0143,VM-0143,10.164.127.107,user_0143,Operations,cmd.exe,internal
019af411-4ac0-78a8-8000-000000000001,2026-02-21 08:43:54,RULE_033,Discovery,T1087,1,3,cloud_vm,4,10,22,False,admin,9,false_positive,4,0.7647583148507885,-2,SRC_0186,anomaly,SIEM,Splunk,AST_0186,VM-0186,10.190.175.47,adm_0186,Finance,bash,lateral
019af411-4ac1-78a9-8000-000000000001,2026-02-10 15:06:16,RULE_013,Persistence,T1543,2,2,workstation,3,4,6,False,standard,1302,false_positive,6,0.8270874753469162,0,SRC_0036,anomaly,EDR,SentinelOne,AST_0036,WS-0036,192.168.92.44,user_0036,Engineering,rundll32.exe,internal
019af411-4ac2-78aa-8000-000000000001,2025-12-14 15:11:33,RULE_028,Resource Development,T1585,1,2,workstation,4,10,26,False,standard,133,false_positive,4,0.7275527795480461,-1,SRC_0173,anomaly,NDR,Palo Alto Networks,AST_0173,WS-0173,192.168.55.124,user_0173,Finance,rundll32.exe,internal
019af411-4ac3-78ab-8000-000000000001,2026-01-12 11:22:56,RULE_037,Discovery,T1046,1,5,workstation,3,5,19,False,admin,504,false_positive,3,0.5981040045018439,-4,SRC_0210,anomaly,Email Gateway,Microsoft,AST_0210,WS-0210,192.168.122.218,adm_0210,HR,bash,lateral
019af411-4ac4-78ac-8000-000000000001,2025-12-07 12:52:35.946702,RULE_007,Persistence,T1547,2,3,workstation,3,7,24,False,admin,1089,false_positive,6,0.6460148371100896,-1,SRC_0234,signature_broad,IDS,SentinelOne,AST_0234,WS-0234,10.145.226.161,adm_0234,Engineering,powershell.exe,internal
019af411-4ac5-78ad-8000-000000000001,2025-12-22 10:54:07,RULE_037,Initial Access,T1566,2,4,workstation,3,5,14,False,admin,342,false_positive,6,0.6616418958920284,-2,SRC_0210,anomaly,Email Gateway,Microsoft,AST_0210,WS-0210,192.168.122.218,adm_0210,HR,curl.exe,inbound
019af411-4ac6-78ae-8000-000000000001,2026-01-02 10:23:35,RULE_019,Resource Development,T1585,1,2,workstation,6,2,13,False,standard,686,false_positive,6,0.4162896638657993,-1,SRC_0040,anomaly,SIEM,CrowdStrike,AST_0040,WS-0040,172.25.173.206,user_0040,Finance,wmic.exe,internal
019af411-4ac7-78af-8000-000000000001,2025-12-27 06:11:52.631583,RULE_041,Collection,T1039,3,3,cloud_vm,6,2,12,False,standard,940,escalated,18,0.42831734103139474,0,SRC_0045,anomaly,EDR,Cisco,AST_0045,VM-0045,10.66.128.205,user_0045,Engineering,rundll32.exe,internal
019af411-4ac8-78b0-8000-000000000001,2026-01-27 13:03:30,RULE_014,Discovery,T1046,1,1,server,7,2,14,False,standard,1848,false_positive,7,0.40568387108221293,0,SRC_0104,anomaly,Firewall,CrowdStrike,AST_0104,SRV-0104,10.137.193.173,user_0104,HR,bash,lateral
019af411-4ac9-78b1-8000-000000000001,2026-02-02 14:13:41,RULE_011,Execution,T1059,2,3,workstation,5,4,7,False,standard,1534,false_positive,10,0.7739760316291208,-1,SRC_0129,anomaly,CloudTrail,Microsoft,AST_0129,WS-0129,192.168.71.201,user_0129,Engineering,powershell.exe,internal
019af411-4aca-78b2-8000-000000000001,2026-02-09 13:40:25,RULE_008,Reconnaissance,T1592,1,3,cloud_vm,7,13,22,False,service_account,319,false_positive,7,0.8416718857933595,-2,SRC_0073,signature_broad,Email Gateway,Splunk,AST_0073,VM-0073,192.168.16.155,svc_0073,Engineering,rundll32.exe,inbound
019af411-4acb-78b3-8000-000000000001,2026-01-14 15:42:52,RULE_040,Execution,T1059,2,1,server,9,4,9,False,standard,181,false_positive,18,0.6989700043360187,1,SRC_0247,anomaly,EDR,Microsoft,AST_0247,SRV-0247,172.17.36.214,user_0247,IT,wmic.exe,internal
019af411-4acc-78b4-8000-000000000001,2026-02-08 08:27:46,RULE_045,Resource Development,T1587,1,1,server,6,3,15,False,standard,81,false_positive,6,0.5,0,SRC_0233,anomaly,Email Gateway,Cisco,AST_0233,SRV-0233,192.168.128.241,user_0233,Operations,ssh,internal
019af411-4acd-78b5-8000-000000000001,2025-12-20 16:28:20,RULE_020,Discovery,T1087,1,4,workstation,2,1,15,False,standard,182,false_positive,2,0.25,-3,SRC_0054,anomaly,EDR,Splunk,AST_0054,WS-0054,172.18.203.221,user_0054,Operations,cmd.exe,lateral
019af411-4ace-78b6-8000-000000000001,2026-01-14 16:36:02,RULE_050,Credential Access,T1555,3,3,cloud_vm,5,3,7,False,admin,2264,false_positive,15,0.6666666666666667,0,SRC_0102,anomaly,SIEM,SentinelOne,AST_0102,VM-0102,192.168.89.161,adm_0102,Operations,rundll32.exe,lateral
019af411-4acf-78b7-8000-000000000001,2026-03-01 12:44:10.187099,RULE_032,Reconnaissance,T1592,1,5,workstation,5,7,12,True,admin,135,true_positive,5,0.8107144632819592,-4,SRC_0187,anomaly,CloudTrail,Cisco,AST_0187,WS-0187,172.27.14.221,adm_0187,Operations,powershell.exe,inbound
019af411-4ad0-78b8-8000-000000000001,2026-02-12 14:23:00,RULE_007,Initial Access,T1078,2,2,cloud_vm,6,8,21,False,service_account,356,false_positive,12,0.7108361048063275,0,SRC_0147,signature_broad,CloudTrail,Splunk,AST_0147,VM-0147,10.149.133.218,svc_0147,IT,wmic.exe,inbound
